portfolioId,symbol,numberofshares,cashvalue
14,TXN,1.00,392.06
18,AAPL,595.00,444.81
25,MSFT,864.00,746.82
24,GOOGL,503.00,950.31
84,XRX,599.00,107.72
39,VRSN,971.00,763.45
47,ORCL,378.00,309.44
49,TXN,398.00,817.12
94,NTAP,885.00,431.27
67,TSLA,744.00,331.69
53,NFLX,691.00,470.49
29,NVDA,894.00,528.80
75,NFLX,253.00,321.80
47,NFLX,361.00,749.02
13,AVGO,195.00,133.65
76,QCOM,731.00,736.35
32,JNPR,166.00,441.80
11,AMZN,322.00,197.26
25,DELL,308.00,90.70
27,STX,125.00,867.85
1,XRX,61.00,844.53
20,TSM,191.00,230.20
87,DELL,806.00,763.26
82,MU,297.00,707.14
7,ACN,627.00,872.49
40,TXN,907.00,634.56
21,CTSH,315.00,391.71
65,ZM,123.00,561.48
18,GOOGL,563.00,801.96
21,AMAT,613.00,459.95
26,VRSN,197.00,331.70
92,MSFT,236.00,240.79
92,TSLA,219.00,18.97
84,MSFT,415.00,565.52
66,TXN,343.00,368.23
48,MSFT,129.00,321.09
38,PYPL,735.00,761.60
67,ZM,783.00,280.96
21,IBM,628.00,207.59
58,ZBRA,85.00,414.90
25,NVDA,560.00,713.98
61,AAPL,528.00,29.35
20,FB,29.00,557.21
11,FB,997.00,421.13
33,AMAT,481.00,987.09
33,NTAP,547.00,9.80
23,STX,659.00,453.59
80,QCOM,400.00,977.19
52,NTAP,538.00,271.42
91,ZBRA,778.00,287.27
47,AVGO,224.00,748.59
33,HPE,271.00,586.02
39,TXN,464.00,196.79
10,IBM,53.00,887.36
32,VRSN,653.00,914.03
59,ADBE,421.00,140.60
3,NTAP,508.00,184.40
77,PYPL,795.00,743.73
51,IBM,915.00,574.94
25,EA,548.00,818.61
22,TSM,798.00,326.25
25,SNPS,756.00,595.71
39,ATVI,254.00,431.50
20,TXN,259.00,569.99
15,ZM,592.00,77.19
35,NTAP,213.00,183.93
58,ZM,379.00,479.93
48,TSLA,632.00,669.94
44,DELL,76.00,794.59
28,TXN,349.00,341.39
79,QCOM,331.00,692.34
41,WDC,135.00,60.11
43,NFLX,567.00,411.02
13,GOOG,733.00,827.87
82,MSFT,52.00,565.85
99,HPQ,965.00,450.50
93,XRX,254.00,774.80
29,TSM,95.00,5.13
27,NFLX,902.00,201.05
32,TXN,133.00,404.99
87,MU,864.00,443.88
98,HPQ,854.00,700.70
73,AMAT,623.00,819.93
68,XRX,846.00,882.80
59,FB,874.00,967.95
31,PYPL,68.00,857.88
87,MSFT,522.00,883.57
19,CRM,12.00,958.82
91,FB,151.00,944.14
1,TSLA,760.00,819.52
90,GOOGL,851.00,219.58
12,NTAP,939.00,695.41
33,AMAT,146.00,381.29
86,HPE,812.00,343.38
51,QCOM,657.00,819.52
18,XRX,530.00,388.13
20,QCOM,25.00,158.12
83,PYPL,862.00,696.61
71,IBM,604.00,216.56
68,AAPL,560.00,658.41
50,IBM,366.00,610.26
78,ZBRA,901.00,427.04
21,TDC,513.00,603.28
79,ACN,823.00,115.43
15,ATVI,294.00,531.53
34,ZBRA,509.00,659.00
15,ZM,625.00,100.07
19,ACN,255.00,560.21
89,TSM,191.00,124.40
83,ADBE,919.00,11.22
37,SNPS,854.00,834.02
66,CTSH,305.00,954.28
71,EA,358.00,684.91
19,STX,356.00,484.54
98,ADBE,512.00,738.68
57,STX,159.00,625.81
32,ORCL,254.00,57.21
75,INTC,339.00,917.03
33,CRM,282.00,234.65
77,CSCO,608.00,435.70
53,NTAP,193.00,142.83
32,AAPL,887.00,854.27
98,IBM,427.00,201.27
99,DELL,641.00,876.40
96,HPE,633.00,999.84
42,JNPR,821.00,932.35
83,CSCO,496.00,899.62
81,CSCO,64.00,326.04
86,AMZN,426.00,317.11
27,MU,607.00,121.28
98,AMZN,29.00,756.76
55,NVDA,735.00,930.50
56,ADBE,666.00,298.75
37,AMZN,419.00,426.47
68,SNPS,18.00,171.68
62,TXN,207.00,836.25
14,MSFT,11.00,243.93
64,STX,387.00,895.95
42,GOOG,122.00,752.81
56,JNPR,859.00,746.34
51,AMZN,609.00,357.25
11,INTC,191.00,30.96
40,PYPL,898.00,647.52
78,TDC,827.00,22.51
93,STX,2.00,574.79
7,EA,473.00,947.57
4,ACN,537.00,873.47
64,FB,308.00,805.78
44,JNPR,647.00,440.96
95,TXN,730.00,887.02
86,HPQ,885.00,812.32
57,QCOM,43.00,878.36
19,HPQ,921.00,321.44
83,SNPS,654.00,922.39
46,TSLA,723.00,275.62
59,IBM,51.00,239.55
93,MU,751.00,487.16
31,MSFT,95.00,959.27
90,DELL,578.00,803.23
98,VRSN,929.00,618.12
62,ORCL,233.00,854.68
15,TSM,91.00,378.10
7,VRSN,571.00,104.42
42,ZBRA,292.00,393.98
11,HPQ,886.00,418.03
73,SNPS,660.00,915.86
27,EA,41.00,801.70
60,DELL,155.00,651.79
32,NVDA,405.00,657.08
33,ZBRA,300.00,634.67
93,NVDA,961.00,887.62
6,TXN,334.00,339.02
53,GOOG,56.00,457.85
89,AVGO,369.00,75.07
96,ADBE,399.00,554.75
86,MSFT,182.00,751.35
76,GOOG,73.00,329.59
77,JNPR,811.00,941.61
25,AMAT,522.00,308.78
36,NFLX,218.00,817.80
15,FB,710.00,954.08
9,ACN,901.00,918.27
93,LRCX,902.00,525.20
80,TXN,478.00,908.48
85,NTAP,803.00,352.09
10,NFLX,964.00,461.65
72,ADBE,125.00,859.40
99,ZM,647.00,137.48
22,CRM,988.00,202.31
51,HPQ,246.00,669.28
49,VRSN,960.00,170.68
71,XRX,280.00,383.60
44,INTC,948.00,97.79
20,DELL,388.00,570.86
10,TDC,591.00,869.96
97,ZBRA,702.00,501.58
78,JNPR,314.00,775.16
78,TSLA,194.00,440.16
78,GOOG,659.00,851.68
80,EA,379.00,446.44
72,PYPL,108.00,601.63
43,AMAT,626.00,975.05
82,CSCO,131.00,419.85
24,AMAT,838.00,283.68
81,ZBRA,843.00,855.11
17,NFLX,229.00,443.42
26,AVGO,238.00,868.42
32,WDC,455.00,307.91
38,ZBRA,681.00,582.46
54,XRX,421.00,142.73
75,CTSH,995.00,626.25
71,TSLA,666.00,742.57
11,ACN,248.00,71.13
10,WDC,336.00,770.61
82,STX,48.00,126.65
33,GOOG,434.00,743.46
80,GOOGL,16.00,219.23
76,IBM,172.00,554.41
70,HPE,859.00,811.84
5,MU,19.00,678.72
94,TDC,359.00,339.35
72,XRX,220.00,237.26
71,TSM,479.00,932.35
43,CTSH,387.00,907.79
76,XRX,666.00,181.07
46,TDC,37.00,268.24
83,CTSH,419.00,51.52
72,VRSN,807.00,532.26
45,AAPL,151.00,207.55
56,TSM,429.00,794.39
42,EA,362.00,415.37
47,XRX,465.00,840.97
23,TSM,227.00,411.19
94,GOOGL,208.00,302.20
43,ZM,726.00,597.90
67,JNPR,153.00,422.29
6,CSCO,574.00,203.57
83,TDC,895.00,6.25
53,LRCX,340.00,81.95
67,AMAT,361.00,166.00
68,EA,290.00,164.82
73,FB,834.00,332.57
4,GOOG,722.00,685.86
55,AVGO,317.00,627.63
65,CTSH,739.00,687.64
94,AVGO,379.00,94.55
90,CRM,719.00,996.10
4,JNPR,819.00,477.75
56,HPQ,984.00,800.96
13,NVDA,120.00,208.85
46,IBM,519.00,215.86
99,QCOM,903.00,8.99
9,CTSH,940.00,708.63
84,SNPS,329.00,49.12
72,WDC,281.00,90.00
14,AAPL,671.00,923.33
73,INTC,608.00,828.06
72,DELL,68.00,785.11
93,SNPS,888.00,816.27
83,ACN,852.00,872.47
12,DELL,37.00,364.16
71,SNPS,649.00,304.90
10,TSLA,581.00,103.18
59,ZM,905.00,473.80
93,DELL,879.00,703.62
99,HPQ,393.00,567.73
34,TXN,474.00,784.52
84,ZM,723.00,774.61
93,CTSH,678.00,164.68
59,WDC,874.00,485.40
18,TDC,206.00,650.72
48,XRX,280.00,387.39
17,TSLA,261.00,887.67
47,MSFT,90.00,679.52
73,SNPS,234.00,407.27
81,TSLA,754.00,768.65
30,AVGO,869.00,901.36
25,TSM,259.00,712.57
16,SNPS,517.00,920.26
9,AVGO,968.00,364.05
17,ACN,900.00,650.22
75,DELL,168.00,640.27
66,NTAP,602.00,159.33
11,HPQ,208.00,592.42
23,ATVI,395.00,518.01
17,HPQ,281.00,982.98
37,LRCX,356.00,497.98
5,STX,729.00,891.42
16,CTSH,654.00,132.51
70,IBM,37.00,463.73
34,EA,863.00,281.63
81,TDC,515.00,297.41
63,PYPL,588.00,486.83
56,ACN,39.00,110.57
55,ZM,225.00,823.43
99,VRSN,129.00,282.22
21,TSLA,723.00,162.27
77,XRX,61.00,570.94
8,EA,271.00,238.02
96,GOOG,684.00,819.46
96,AMZN,940.00,188.03
97,VRSN,81.00,735.62
64,NTAP,447.00,773.37
18,AMAT,288.00,903.05
79,NTAP,374.00,322.81
59,CRM,769.00,20.01
94,MU,366.00,550.99
48,HPQ,506.00,990.66
93,GOOG,65.00,793.48
47,CTSH,127.00,900.30
76,AAPL,790.00,874.39
49,GOOGL,663.00,94.57
90,MSFT,265.00,776.08
43,NFLX,224.00,552.30
55,ATVI,34.00,516.30
77,QCOM,52.00,492.82
69,JNPR,513.00,154.13
97,ZBRA,209.00,690.49
97,CSCO,66.00,644.49
87,ATVI,370.00,283.11
96,HPQ,868.00,339.59
58,DELL,57.00,955.00
72,TSM,778.00,296.53
63,FB,938.00,252.24
26,CTSH,923.00,191.44
13,PYPL,721.00,444.11
8,PYPL,208.00,563.61
7,STX,534.00,783.68
84,TDC,484.00,317.24
37,AMAT,656.00,240.08
41,STX,710.00,893.51
14,VRSN,890.00,775.94
96,XRX,31.00,292.63
50,AMAT,878.00,25.75
15,ATVI,311.00,172.99
53,CSCO,184.00,794.40
35,IBM,363.00,584.08
66,SNPS,22.00,139.74
91,GOOG,780.00,499.66
22,JNPR,87.00,929.26
58,TSM,23.00,209.93
93,MU,83.00,667.83
35,WDC,152.00,803.51
75,GOOGL,174.00,82.28
36,AMAT,418.00,424.97
27,MSFT,774.00,418.17
5,TDC,709.00,728.28
39,LRCX,789.00,654.90
73,MSFT,733.00,963.65
62,PYPL,707.00,878.04
36,ZBRA,681.00,432.84
20,JNPR,645.00,860.50
50,AMZN,37.00,627.13
73,VRSN,826.00,499.74
93,LRCX,158.00,222.66
17,EA,759.00,133.35
10,CRM,197.00,249.23
55,NFLX,783.00,913.30
18,TXN,984.00,171.61
48,MU,518.00,357.01
94,AMZN,492.00,326.60
47,ACN,217.00,913.66
17,TDC,615.00,144.19
69,TSM,954.00,884.71
34,FB,43.00,848.09
44,CTSH,98.00,320.03
80,AMAT,219.00,878.40
37,ZBRA,528.00,574.56
12,IBM,447.00,108.62
68,AAPL,605.00,54.96
84,NVDA,502.00,39.33
81,JNPR,16.00,311.96
21,STX,239.00,542.56
37,FB,209.00,40.92
20,MSFT,25.00,403.70
59,QCOM,285.00,742.19
26,HPE,62.00,861.93
31,INTC,917.00,761.93
72,MSFT,12.00,585.46
51,STX,43.00,185.58
93,INTC,680.00,34.50
27,NFLX,859.00,588.00
19,ZBRA,903.00,962.67
48,DELL,878.00,958.05
98,LRCX,197.00,886.90
42,TSLA,663.00,209.92
7,VRSN,161.00,715.70
51,CTSH,142.00,569.63
81,MU,132.00,368.01
67,TXN,310.00,782.20
24,NVDA,72.00,136.99
45,TSLA,509.00,523.66
98,EA,211.00,757.68
86,EA,408.00,621.63
100,AMAT,566.00,622.58
64,FB,269.00,689.22
69,TSLA,16.00,355.97
80,MU,82.00,559.31
14,XRX,291.00,5.40
35,NVDA,666.00,469.60
72,TSLA,863.00,438.15
4,AMZN,907.00,293.69
41,VRSN,449.00,140.65
78,AMAT,861.00,239.34
42,MU,542.00,510.45
36,NTAP,602.00,342.28
80,INTC,163.00,903.31
22,GOOGL,325.00,772.54
45,ZBRA,802.00,151.87
86,ORCL,393.00,439.75
32,MU,354.00,7.99
38,NTAP,738.00,635.15
92,LRCX,692.00,977.12
44,CSCO,268.00,480.01
10,ORCL,405.00,311.25
48,NFLX,697.00,763.76
4,ORCL,165.00,505.85
54,CRM,537.00,349.93
75,TSM,99.00,506.60
24,LRCX,810.00,703.70
21,FB,548.00,973.45
99,GOOG,416.00,252.47
6,ZBRA,594.00,372.23
34,PYPL,997.00,229.01
85,STX,769.00,368.29
42,ZBRA,554.00,366.66
90,GOOGL,440.00,981.75
40,GOOGL,48.00,316.96
49,CSCO,472.00,230.93
94,AVGO,704.00,942.31
5,IBM,882.00,538.00
37,TSLA,765.00,699.80
40,HPQ,393.00,0.17
6,TDC,983.00,176.97
45,HPQ,965.00,740.17
97,LRCX,258.00,466.35
1,FB,627.00,941.15
43,STX,402.00,472.80
70,GOOGL,187.00,844.25
46,QCOM,203.00,436.11
37,LRCX,671.00,940.83
17,ZM,617.00,921.13
93,TSLA,706.00,827.19
28,TSM,130.00,278.61
14,TSLA,356.00,705.74
36,FB,90.00,112.20
32,ACN,357.00,314.67
59,AMZN,64.00,600.49
11,NTAP,73.00,147.37
96,CTSH,97.00,617.79
13,MU,977.00,182.82
45,LRCX,75.00,473.15
69,HPQ,894.00,990.27
12,ORCL,276.00,744.55
53,XRX,803.00,993.96
87,IBM,565.00,123.55
83,INTC,487.00,887.98
32,CRM,666.00,405.40
15,NTAP,932.00,676.60
64,ACN,348.00,760.72
46,CSCO,943.00,582.07
14,HPQ,411.00,206.89
38,XRX,110.00,109.71
10,INTC,842.00,760.89
59,TSLA,898.00,889.24
71,NVDA,585.00,100.12
42,FB,347.00,521.55
5,AVGO,952.00,683.55
23,CRM,583.00,551.91
72,AMAT,825.00,192.80
30,AMZN,114.00,863.20
74,DELL,435.00,841.44
70,JNPR,665.00,237.20
75,TSLA,706.00,570.17
86,AVGO,124.00,566.86
5,GOOG,837.00,396.86
27,GOOGL,36.00,219.61
5,NVDA,66.00,222.45
85,TXN,957.00,349.14
45,GOOG,311.00,207.15
84,CTSH,896.00,532.50
93,AMAT,704.00,426.44
41,GOOGL,20.00,969.56
22,EA,871.00,891.82
97,IBM,782.00,623.55
83,CRM,155.00,178.96
68,SNPS,614.00,104.23
85,ATVI,922.00,844.15
3,JNPR,418.00,799.31
76,EA,477.00,529.69
78,VRSN,94.00,745.11
90,TSLA,105.00,159.84
8,STX,508.00,994.09
73,CSCO,245.00,911.26
25,NVDA,390.00,784.74
87,TSLA,799.00,705.29
66,IBM,852.00,648.22
59,CSCO,193.00,814.02
46,TXN,381.00,696.87
64,CTSH,823.00,798.36
19,JNPR,422.00,730.92
5,GOOG,194.00,403.30
89,GOOG,890.00,472.89
23,INTC,178.00,224.07
15,TSLA,273.00,192.98
53,TXN,515.00,926.79
89,HPQ,287.00,224.45
64,ADBE,872.00,557.98
52,QCOM,406.00,384.24
10,ATVI,551.00,9.63
85,LRCX,968.00,112.20
83,MSFT,165.00,19.99
22,CTSH,984.00,221.23
40,JNPR,466.00,184.97
47,GOOGL,207.00,511.03
55,HPE,782.00,331.01
73,VRSN,512.00,139.94
58,AAPL,442.00,257.51
72,PYPL,137.00,571.75
31,HPE,931.00,295.36
2,HPQ,870.00,119.06
33,MSFT,470.00,347.87
13,SNPS,863.00,589.56
32,AMAT,168.00,81.44
72,IBM,318.00,308.64
33,AMAT,879.00,715.28
45,GOOGL,962.00,839.29
74,LRCX,449.00,423.39
25,TSLA,865.00,49.53
53,MU,47.00,706.29
71,ZBRA,871.00,787.79
80,ACN,919.00,216.30
12,TDC,620.00,318.61
52,PYPL,971.00,427.24
14,INTC,922.00,843.32
87,MSFT,261.00,227.81
89,EA,7.00,885.05
67,ATVI,665.00,988.02
72,CTSH,23.00,52.38
35,WDC,674.00,898.46
7,IBM,978.00,712.68
31,CSCO,544.00,414.89
57,TSLA,242.00,404.02
12,XRX,784.00,453.84
6,MSFT,595.00,393.71
59,AVGO,261.00,579.88
3,WDC,798.00,651.72
95,ATVI,76.00,800.78
98,VRSN,611.00,648.94
83,ATVI,679.00,744.60
60,TSM,205.00,813.15
62,EA,642.00,930.58
16,PYPL,941.00,179.50
47,CSCO,913.00,565.98
10,GOOGL,591.00,757.80
56,ADBE,322.00,801.70
96,TXN,131.00,405.47
71,NFLX,651.00,661.66
74,NVDA,424.00,542.79
14,MSFT,550.00,924.76
99,AMAT,224.00,876.39
74,CTSH,175.00,82.60
83,DELL,168.00,406.91
66,VRSN,485.00,122.26
20,VRSN,636.00,388.86
55,LRCX,787.00,290.75
38,AVGO,604.00,583.04
61,PYPL,216.00,185.99
7,CRM,934.00,96.40
8,PYPL,577.00,489.24
17,INTC,841.00,339.27
84,ORCL,136.00,404.48
94,ADBE,639.00,146.73
64,HPE,725.00,402.83
57,IBM,257.00,908.59
80,HPQ,786.00,183.35
84,MSFT,425.00,631.55
38,TXN,778.00,856.31
45,AAPL,870.00,217.60
12,CRM,736.00,231.16
86,INTC,359.00,884.12
16,NFLX,593.00,748.41
96,INTC,910.00,574.20
72,FB,327.00,33.36
72,TXN,51.00,409.65
68,IBM,886.00,269.03
15,MSFT,579.00,724.52
99,QCOM,327.00,587.10
10,STX,844.00,983.75
100,CRM,587.00,457.24
85,MU,266.00,939.13
55,ZBRA,839.00,619.44
1,LRCX,417.00,704.06
93,DELL,430.00,447.90
19,MU,706.00,38.90
94,INTC,998.00,761.73
67,MSFT,451.00,30.24
76,SNPS,472.00,4.41
28,CRM,855.00,520.40
1,CTSH,306.00,402.71
34,CSCO,209.00,97.39
76,QCOM,499.00,185.41
18,GOOG,467.00,191.17
59,NFLX,641.00,193.11
48,AVGO,176.00,838.24
29,EA,480.00,242.84
8,DELL,644.00,975.02
59,INTC,280.00,424.24
51,AVGO,138.00,699.01
6,SNPS,541.00,99.32
1,ACN,846.00,797.40
44,FB,490.00,753.40
79,AMAT,321.00,984.39
83,NVDA,128.00,2.21
73,ACN,129.00,711.12
75,CTSH,502.00,998.65
75,CSCO,472.00,116.52
53,NVDA,316.00,202.25
58,SNPS,607.00,672.45
100,GOOG,948.00,975.64
13,PYPL,18.00,343.29
10,GOOG,442.00,754.25
89,STX,395.00,627.93
58,NFLX,56.00,599.16
31,AAPL,668.00,681.14
78,MU,516.00,787.66
27,DELL,531.00,821.86
7,ATVI,196.00,722.04
7,TDC,100.00,127.31
45,HPQ,92.00,844.47
33,HPQ,647.00,484.75
3,AVGO,563.00,434.07
78,ADBE,603.00,427.00
44,MSFT,542.00,132.32
48,CTSH,369.00,312.82
10,MU,91.00,793.62
77,MU,812.00,930.30
65,NVDA,935.00,790.29
98,ORCL,721.00,398.76
26,GOOGL,900.00,214.57
36,STX,901.00,324.28
66,XRX,942.00,515.13
34,AMAT,27.00,523.87
72,AMAT,842.00,981.26
36,NVDA,879.00,275.24
94,LRCX,475.00,145.56
98,INTC,61.00,971.75
6,STX,968.00,614.03
9,ZBRA,858.00,266.35
69,DELL,4.00,52.32
88,QCOM,466.00,273.66
50,LRCX,980.00,58.14
69,INTC,419.00,165.82
87,TSM,722.00,431.52
82,AMAT,670.00,545.79
41,CRM,984.00,918.62
81,ADBE,467.00,310.74
35,EA,23.00,849.14
23,AMZN,830.00,328.50
70,ATVI,109.00,213.67
41,GOOGL,196.00,141.82
44,TSM,972.00,634.13
20,AVGO,535.00,87.77
20,ZBRA,813.00,369.44
58,MU,37.00,674.04
15,EA,710.00,967.89
71,SNPS,291.00,788.92
87,EA,938.00,428.69
17,ORCL,733.00,338.54
98,SNPS,989.00,767.80
99,TSLA,23.00,202.86
80,ZM,832.00,695.98
11,HPQ,910.00,980.74
43,VRSN,274.00,712.34
42,TSLA,121.00,855.00
7,ACN,106.00,292.21
65,TSLA,766.00,50.01
71,ATVI,105.00,5.60
44,ATVI,753.00,776.87
10,MSFT,837.00,340.96
85,ORCL,779.00,265.89
69,VRSN,662.00,728.66
41,EA,487.00,470.78
60,ATVI,290.00,759.46
30,MSFT,540.00,296.17
77,AMAT,723.00,875.77
61,ADBE,437.00,747.53
3,ZBRA,473.00,876.69
42,NVDA,102.00,231.80
89,MSFT,455.00,422.63
71,GOOG,467.00,347.42
35,TSLA,91.00,351.42
30,TSLA,469.00,893.98
95,HPQ,733.00,24.75
1,ZBRA,192.00,504.65
43,NTAP,710.00,112.71
75,CTSH,112.00,258.49
47,JNPR,927.00,193.34
52,ATVI,785.00,865.35
71,ACN,215.00,295.66
32,QCOM,626.00,532.36
35,TXN,340.00,46.48
56,XRX,835.00,419.23
45,ZM,849.00,394.91
3,ORCL,925.00,668.19
25,CRM,762.00,983.23
55,ZM,777.00,355.30
91,INTC,435.00,108.71
82,DELL,589.00,351.09
37,SNPS,798.00,878.25
38,ZBRA,634.00,1.43
73,ADBE,563.00,596.07
32,HPE,250.00,743.62
12,FB,939.00,644.66
89,HPE,75.00,258.27
11,ATVI,837.00,119.75
49,ATVI,139.00,523.62
74,NVDA,558.00,262.84
69,CTSH,50.00,187.45
1,ATVI,475.00,297.73
58,AAPL,188.00,0.30
67,GOOG,264.00,622.70
87,ZM,509.00,664.33
42,CTSH,850.00,435.71
89,ADBE,294.00,343.73
41,JNPR,324.00,777.16
33,ACN,937.00,255.38
85,CTSH,769.00,663.52
49,NVDA,640.00,212.66
57,ORCL,74.00,454.50
20,AAPL,741.00,730.43
50,CSCO,569.00,847.80
67,CRM,201.00,316.19
89,CSCO,523.00,927.21
81,TSM,718.00,869.87
74,AMAT,341.00,503.91
9,VRSN,802.00,694.11
67,LRCX,593.00,584.98
54,ZM,117.00,477.02
94,HPQ,852.00,179.47
12,LRCX,372.00,751.25
95,AMAT,675.00,809.52
52,GOOG,46.00,755.76
53,PYPL,977.00,32.35
49,FB,263.00,331.01
59,AVGO,454.00,998.90
84,FB,238.00,463.63
3,CTSH,710.00,575.71
100,WDC,766.00,363.05
24,ZM,188.00,838.93
15,LRCX,415.00,500.57
65,NTAP,74.00,812.76
7,ORCL,202.00,870.54
63,TSM,880.00,169.43
3,IBM,762.00,843.35
27,CSCO,483.00,233.83
62,INTC,220.00,371.93
53,HPQ,49.00,42.85
19,AAPL,265.00,985.99
60,TSM,393.00,398.53
59,ZBRA,177.00,962.49
87,FB,18.00,823.06
42,HPQ,920.00,296.20
100,INTC,290.00,75.56
52,LRCX,731.00,610.72
22,ACN,935.00,421.86
73,IBM,50.00,948.14
98,AMZN,344.00,162.84
37,AVGO,20.00,454.91
90,GOOGL,946.00,20.90
91,STX,262.00,341.44
9,NFLX,281.00,860.65
13,ACN,76.00,134.82
47,GOOG,231.00,876.73
51,ZM,773.00,166.88
94,QCOM,313.00,820.43
42,TSM,320.00,443.76
65,IBM,829.00,56.45
86,ADBE,120.00,528.72
83,NFLX,161.00,241.83
73,ZM,296.00,836.27
85,MSFT,455.00,201.89
38,MU,509.00,783.89
82,GOOGL,519.00,140.79
63,HPQ,10.00,576.35
45,ADBE,741.00,669.71
51,DELL,298.00,8.21
33,NTAP,501.00,261.16
97,VRSN,506.00,561.69
77,ATVI,598.00,645.27
23,TSLA,385.00,249.77
78,TXN,906.00,352.67
27,AAPL,553.00,108.77
65,LRCX,643.00,77.78
25,AVGO,481.00,979.62
77,ACN,345.00,787.78
65,XRX,576.00,234.16
79,XRX,871.00,534.53
100,GOOGL,545.00,399.99
57,ADBE,575.00,740.12
42,ZBRA,217.00,217.19
1,TSM,28.00,321.74
3,ACN,869.00,520.07
68,AAPL,582.00,397.17
99,CSCO,138.00,478.95
28,PYPL,364.00,469.74
58,HPQ,577.00,159.71
10,EA,244.00,929.85
73,HPE,961.00,63.09
60,ATVI,718.00,430.09
42,NTAP,533.00,290.93
45,FB,628.00,191.66
7,AMAT,460.00,253.22
67,GOOGL,115.00,582.41
78,ADBE,920.00,377.63
40,TSLA,251.00,370.01
74,SNPS,403.00,112.38
18,AMAT,327.00,898.44
78,ZM,992.00,623.54
74,ATVI,868.00,62.44
18,LRCX,649.00,979.56
72,WDC,85.00,361.03
46,SNPS,744.00,288.59
26,NVDA,587.00,500.38
2,FB,400.00,208.42
6,XRX,881.00,985.76
49,INTC,519.00,483.85
12,AMAT,405.00,893.01
1,TSLA,720.00,683.50
84,HPE,553.00,542.85
11,TSLA,796.00,105.21
31,AMZN,461.00,114.04
81,ZBRA,717.00,898.94
1,WDC,100.00,326.89
64,ZBRA,660.00,815.95
3,NFLX,577.00,203.92
77,HPE,999.00,634.91
1,TSLA,408.00,572.24
62,AMAT,724.00,238.34
19,STX,911.00,410.27
98,IBM,296.00,516.93
100,JNPR,838.00,361.57
30,XRX,483.00,764.49
47,HPE,774.00,739.01
70,ZBRA,376.00,993.24
12,ACN,863.00,125.34
100,NTAP,376.00,646.49
19,WDC,942.00,239.06
62,IBM,623.00,515.33
13,AMZN,189.00,79.81
26,DELL,46.00,276.08
24,GOOG,24.00,493.04
94,ADBE,916.00,956.79
41,EA,72.00,201.18
16,MSFT,561.00,814.08
25,CSCO,697.00,36.88
31,NFLX,691.00,555.72
35,SNPS,743.00,583.71
65,QCOM,590.00,579.50
62,MU,881.00,680.70
64,MU,301.00,915.75
73,ORCL,160.00,279.17
85,MU,797.00,858.73
69,HPE,171.00,953.92
18,MSFT,65.00,850.88
57,DELL,510.00,965.63
58,ADBE,953.00,44.86
53,MSFT,85.00,147.03
83,INTC,634.00,109.27
52,MSFT,161.00,42.97
30,QCOM,520.00,267.28
44,HPE,955.00,672.74
22,JNPR,540.00,261.22
70,ACN,4.00,2.85
73,TSLA,709.00,921.71
34,GOOG,515.00,719.28
86,TXN,83.00,286.33
15,TSLA,371.00,170.87
79,MU,272.00,760.89
24,ORCL,516.00,418.29
45,MU,898.00,645.20
27,IBM,983.00,168.52
69,IBM,525.00,455.97
47,NVDA,922.00,0.16
99,ORCL,875.00,870.61
78,LRCX,603.00,692.49
27,AVGO,359.00,788.92
65,CRM,513.00,659.36
80,WDC,264.00,963.58
71,SNPS,352.00,459.16
35,CSCO,244.00,885.85
31,ZBRA,952.00,102.46
10,GOOGL,137.00,129.20
98,AMAT,862.00,411.85
82,LRCX,481.00,151.78
50,NVDA,646.00,1.44
8,IBM,556.00,637.61
77,CSCO,727.00,538.42
43,VRSN,194.00,816.59
39,ADBE,950.00,825.10
49,HPE,86.00,845.21
100,ACN,922.00,896.99
98,ATVI,838.00,252.67
65,QCOM,546.00,770.97
25,TSLA,540.00,661.13
70,WDC,154.00,697.36
2,NFLX,209.00,474.18
57,AVGO,52.00,770.65
35,AVGO,65.00,994.37
88,MU,315.00,535.84
24,NTAP,209.00,478.22
10,HPQ,189.00,791.02
39,ZM,974.00,966.54
100,WDC,496.00,131.08
92,GOOG,888.00,337.98
93,ZBRA,58.00,904.13
27,WDC,926.00,925.46
70,SNPS,237.00,158.61
54,FB,495.00,208.05
21,AVGO,358.00,848.33
53,ATVI,356.00,544.75
51,ZBRA,973.00,31.76
37,AMAT,559.00,652.16
66,EA,599.00,53.33
48,DELL,265.00,544.63
7,NTAP,851.00,726.51
35,CSCO,245.00,953.22
86,JNPR,634.00,351.84
8,MU,765.00,818.95
95,CSCO,368.00,998.11
90,HPE,485.00,316.19
53,MSFT,77.00,850.48
47,INTC,998.00,3.72
57,XRX,516.00,586.92
43,LRCX,652.00,123.60
67,NFLX,418.00,682.53
11,JNPR,306.00,772.33
23,ACN,386.00,261.27
54,CTSH,771.00,654.10
34,HPQ,901.00,615.32
6,INTC,792.00,392.39
50,TSM,409.00,794.95
14,WDC,518.00,924.12
26,NVDA,495.00,734.72
69,INTC,641.00,329.72
99,DELL,683.00,227.01
67,CTSH,516.00,562.73
16,CTSH,502.00,679.61
93,QCOM,836.00,934.21
93,AMZN,75.00,1.43
10,QCOM,692.00,880.00
38,DELL,634.00,148.77
56,TSM,136.00,493.12
22,TSLA,44.00,834.47
40,ATVI,670.00,538.86
49,AMZN,632.00,653.03
72,SNPS,467.00,186.64
9,AMZN,370.00,407.25
